OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR 
5428,Norway,2020-03-15T00:00:00.000Z,907,157,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5429,Norway,2020-03-16T00:00:00.000Z,1077,170,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5430,Norway,2020-03-17T00:00:00.000Z,1169,92,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5431,Norway,2020-03-18T00:00:00.000Z,1423,254,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5432,Norway,2020-03-19T00:00:00.000Z,1423,0,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5433,Norway,2020-03-20T00:00:00.000Z,1552,129,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5434,Norway,2020-03-21T00:00:00.000Z,1742,190,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5435,Norway,2020-03-22T00:00:00.000Z,1926,184,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5436,Norway,2020-03-23T00:00:00.000Z,2132,206,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5437,Norway,2020-03-24T00:00:00.000Z,2371,239,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5438,Norway,2020-03-25T00:00:00.000Z,2566,195,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5439,Norway,2020-03-26T00:00:00.000Z,2916,350,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5440,Norway,2020-03-27T00:00:00.000Z,3156,240,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5441,Norway,2020-03-28T00:00:00.000Z,3581,425,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5442,Norway,2020-03-29T00:00:00.000Z,3845,264,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5443,Norway,2020-03-30T00:00:00.000Z,4102,257,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5444,Norway,2020-03-31T00:00:00.000Z,4226,124,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5445,Norway,2020-04-01T00:00:00.000Z,4447,221,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5446,Norway,2020-04-02T00:00:00.000Z,4665,218,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5447,Norway,2020-04-03T00:00:00.000Z,4935,270,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5448,Norway,2020-04-04T00:00:00.000Z,5208,273,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5449,Norway,2020-04-05T00:00:00.000Z,5510,302,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5450,Norway,2020-04-06T00:00:00.000Z,5640,130,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5451,Norway,2020-04-07T00:00:00.000Z,5755,115,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5452,Norway,2020-04-08T00:00:00.000Z,5863,108,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5453,Norway,2020-04-09T00:00:00.000Z,6010,147,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5454,Norway,2020-04-10T00:00:00.000Z,6160,150,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5455,Norway,2020-04-11T00:00:00.000Z,6244,84,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5456,Norway,2020-04-12T00:00:00.000Z,6320,76,14.07508911,64.44784887,Norway,82efba96-e610-4592-a329-95d7c3a57b4f,挪威,Norvège,Noruega,Норвегия,النرويج
5457,occupied Palestinian territory,2020-03-05T00:00:00.000Z,7,7,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5458,occupied Palestinian territory,2020-03-06T00:00:00.000Z,7,0,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5459,occupied Palestinian territory,2020-03-07T00:00:00.000Z,16,9,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5460,occupied Palestinian territory,2020-03-08T00:00:00.000Z,16,0,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5461,occupied Palestinian territory,2020-03-09T00:00:00.000Z,19,3,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5462,occupied Palestinian territory,2020-03-10T00:00:00.000Z,26,7,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5463,occupied Palestinian territory,2020-03-11T00:00:00.000Z,30,4,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5464,occupied Palestinian territory,2020-03-12T00:00:00.000Z,30,0,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5465,occupied Palestinian territory,2020-03-13T00:00:00.000Z,31,1,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5466,occupied Palestinian territory,2020-03-14T00:00:00.000Z,35,4,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5467,occupied Palestinian territory,2020-03-15T00:00:00.000Z,38,3,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5468,occupied Palestinian territory,2020-03-16T00:00:00.000Z,38,0,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5469,occupied Palestinian territory,2020-03-17T00:00:00.000Z,39,1,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5470,occupied Palestinian territory,2020-03-18T00:00:00.000Z,41,2,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5471,occupied Palestinian territory,2020-03-19T00:00:00.000Z,44,3,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5472,occupied Palestinian territory,2020-03-20T00:00:00.000Z,47,3,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5473,occupied Palestinian territory,2020-03-21T00:00:00.000Z,48,1,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5474,occupied Palestinian territory,2020-03-22T00:00:00.000Z,52,4,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5475,occupied Palestinian territory,2020-03-23T00:00:00.000Z,59,7,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5476,occupied Palestinian territory,2020-03-24T00:00:00.000Z,59,0,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5477,occupied Palestinian territory,2020-03-25T00:00:00.000Z,60,1,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5478,occupied Palestinian territory,2020-03-26T00:00:00.000Z,64,4,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5479,occupied Palestinian territory,2020-03-27T00:00:00.000Z,84,20,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5480,occupied Palestinian territory,2020-03-28T00:00:00.000Z,97,13,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5481,occupied Palestinian territory,2020-03-29T00:00:00.000Z,104,7,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5482,occupied Palestinian territory,2020-03-30T00:00:00.000Z,115,11,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5483,occupied Palestinian territory,2020-03-31T00:00:00.000Z,117,2,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5484,occupied Palestinian territory,2020-04-01T00:00:00.000Z,134,17,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5485,occupied Palestinian territory,2020-04-02T00:00:00.000Z,134,0,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5486,occupied Palestinian territory,2020-04-03T00:00:00.000Z,165,31,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5487,occupied Palestinian territory,2020-04-04T00:00:00.000Z,193,28,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5488,occupied Palestinian territory,2020-04-05T00:00:00.000Z,217,24,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5489,occupied Palestinian territory,2020-04-06T00:00:00.000Z,246,29,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5490,occupied Palestinian territory,2020-04-07T00:00:00.000Z,254,8,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5491,occupied Palestinian territory,2020-04-08T00:00:00.000Z,263,9,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5492,occupied Palestinian territory,2020-04-09T00:00:00.000Z,263,0,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5493,occupied Palestinian territory,2020-04-10T00:00:00.000Z,266,3,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5494,occupied Palestinian territory,2020-04-11T00:00:00.000Z,268,2,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5495,occupied Palestinian territory,2020-04-12T00:00:00.000Z,268,0,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
5496,Oman,2020-02-25T00:00:00.000Z,2,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5497,Oman,2020-02-26T00:00:00.000Z,4,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5498,Oman,2020-02-27T00:00:00.000Z,4,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5499,Oman,2020-02-28T00:00:00.000Z,6,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5500,Oman,2020-02-29T00:00:00.000Z,6,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5501,Oman,2020-03-01T00:00:00.000Z,6,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5502,Oman,2020-03-02T00:00:00.000Z,6,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5503,Oman,2020-03-03T00:00:00.000Z,6,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5504,Oman,2020-03-04T00:00:00.000Z,12,6,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5505,Oman,2020-03-05T00:00:00.000Z,15,3,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5506,Oman,2020-03-06T00:00:00.000Z,16,1,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5507,Oman,2020-03-07T00:00:00.000Z,16,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5508,Oman,2020-03-08T00:00:00.000Z,16,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5509,Oman,2020-03-09T00:00:00.000Z,16,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5510,Oman,2020-03-10T00:00:00.000Z,18,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5511,Oman,2020-03-11T00:00:00.000Z,18,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5512,Oman,2020-03-12T00:00:00.000Z,18,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5513,Oman,2020-03-13T00:00:00.000Z,18,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5514,Oman,2020-03-14T00:00:00.000Z,19,1,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5515,Oman,2020-03-15T00:00:00.000Z,20,1,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5516,Oman,2020-03-16T00:00:00.000Z,22,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5517,Oman,2020-03-17T00:00:00.000Z,24,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5518,Oman,2020-03-18T00:00:00.000Z,33,9,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5519,Oman,2020-03-19T00:00:00.000Z,33,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5520,Oman,2020-03-20T00:00:00.000Z,39,6,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5521,Oman,2020-03-21T00:00:00.000Z,48,9,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5522,Oman,2020-03-22T00:00:00.000Z,52,4,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5523,Oman,2020-03-23T00:00:00.000Z,55,3,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5524,Oman,2020-03-24T00:00:00.000Z,84,29,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5525,Oman,2020-03-25T00:00:00.000Z,99,15,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5526,Oman,2020-03-26T00:00:00.000Z,99,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5527,Oman,2020-03-27T00:00:00.000Z,109,10,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5528,Oman,2020-03-28T00:00:00.000Z,152,43,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5529,Oman,2020-03-29T00:00:00.000Z,167,15,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5530,Oman,2020-03-30T00:00:00.000Z,167,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5531,Oman,2020-03-31T00:00:00.000Z,179,12,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5532,Oman,2020-04-01T00:00:00.000Z,210,31,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5533,Oman,2020-04-02T00:00:00.000Z,231,21,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5534,Oman,2020-04-03T00:00:00.000Z,252,21,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5535,Oman,2020-04-04T00:00:00.000Z,277,25,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5536,Oman,2020-04-05T00:00:00.000Z,298,21,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5537,Oman,2020-04-06T00:00:00.000Z,331,33,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5538,Oman,2020-04-07T00:00:00.000Z,371,40,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5539,Oman,2020-04-08T00:00:00.000Z,419,48,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5540,Oman,2020-04-09T00:00:00.000Z,457,38,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5541,Oman,2020-04-10T00:00:00.000Z,484,27,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5542,Oman,2020-04-11T00:00:00.000Z,546,62,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5543,Oman,2020-04-12T00:00:00.000Z,599,53,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
5544,Pakistan,2020-02-27T00:00:00.000Z,2,2,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
5545,Pakistan,2020-02-28T00:00:00.000Z,2,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
